window_start,window_end,service_name,total_log_lines,error_count,warning_count,info_count,error_rate_logs,warning_rate_logs,unique_templates,template_entropy,new_templates_seen,exception_count,timeout_count,oom_mention_count,avg_message_length,log_volume_change_pct,timestamp,failure,pre_failure,future_failure,failure_type,scenario_id
2026-03-28T06:57:30.000Z,2026-03-28T06:57:45.000Z,frontend,16,0,0,3,0.0,0.0,1,0.0,0,0,0,0,222.25,14.2857,2026-03-28T06:57:30.000Z,0,0,0,none,
2026-03-28T06:57:30.000Z,2026-03-28T06:57:45.000Z,loadgenerator,3,0,0,3,0.0,0.0,1,0.0,0,0,0,0,160.0,-50.0,2026-03-28T06:57:30.000Z,0,0,0,none,
2026-03-28T06:57:30.000Z,2026-03-28T06:57:45.000Z,loki,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,319.0,0.0,2026-03-28T06:57:30.000Z,0,0,0,none,
2026-03-28T06:57:30.000Z,2026-03-28T06:57:45.000Z,recommendationservice,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,217.0,-75.0,2026-03-28T06:57:30.000Z,0,0,0,none,
2026-03-28T06:57:45.000Z,2026-03-28T06:58:00.000Z,adservice,3,0,0,3,0.0,0.0,1,0.0,0,0,0,0,514.33,0.0,2026-03-28T06:57:45.000Z,0,0,0,none,
2026-03-28T06:57:45.000Z,2026-03-28T06:58:00.000Z,cartservice,8,0,0,8,0.0,0.0,1,0.0,0,0,0,0,72.25,60.0,2026-03-28T06:57:45.000Z,0,0,0,none,
2026-03-28T06:57:45.000Z,2026-03-28T06:58:00.000Z,currencyservice,20,0,0,20,0.0,0.0,1,0.0,0,0,0,0,148.7,-28.5714,2026-03-28T06:57:45.000Z,0,0,0,none,
2026-03-28T06:57:45.000Z,2026-03-28T06:58:00.000Z,frontend,17,0,0,0,0.0,0.0,1,0.0,0,0,0,0,280.65,6.25,2026-03-28T06:57:45.000Z,0,0,0,none,
2026-03-28T06:57:45.000Z,2026-03-28T06:58:00.000Z,loadgenerator,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,160.0,33.3333,2026-03-28T06:57:45.000Z,0,0,0,none,
2026-03-28T06:57:45.000Z,2026-03-28T06:58:00.000Z,loki,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,319.0,0.0,2026-03-28T06:57:45.000Z,0,0,0,none,
2026-03-28T06:57:45.000Z,2026-03-28T06:58:00.000Z,recommendationservice,7,0,0,7,0.0,0.0,1,0.0,0,0,0,0,216.86,600.0,2026-03-28T06:57:45.000Z,0,0,0,none,
2026-03-28T06:57:45.000Z,2026-03-28T06:58:00.000Z,shippingservice,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,104.0,300.0,2026-03-28T06:57:45.000Z,0,0,0,none,
2026-03-28T06:58:00.000Z,2026-03-28T06:58:15.000Z,adservice,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,514.0,33.3333,2026-03-28T06:58:00.000Z,0,0,0,none,
2026-03-28T06:58:00.000Z,2026-03-28T06:58:15.000Z,cartservice,9,0,0,9,0.0,0.0,1,0.0,0,0,0,0,72.0,12.5,2026-03-28T06:58:00.000Z,0,0,0,none,
2026-03-28T06:58:00.000Z,2026-03-28T06:58:15.000Z,checkoutservice,3,0,0,3,0.0,0.0,1,0.0,0,0,0,0,150.0,0.0,2026-03-28T06:58:00.000Z,0,0,0,none,
2026-03-28T06:58:00.000Z,2026-03-28T06:58:15.000Z,currencyservice,17,0,0,17,0.0,0.0,1,0.0,0,0,0,0,148.82,-15.0,2026-03-28T06:58:00.000Z,0,0,0,none,
2026-03-28T06:58:00.000Z,2026-03-28T06:58:15.000Z,emailservice,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,189.0,0.0,2026-03-28T06:58:00.000Z,0,0,0,none,
2026-03-28T06:58:00.000Z,2026-03-28T06:58:15.000Z,frontend,16,0,0,1,0.0,0.0,1,0.0,0,0,0,0,285.0,-5.8824,2026-03-28T06:58:00.000Z,0,0,0,none,
2026-03-28T06:58:00.000Z,2026-03-28T06:58:15.000Z,loadgenerator,3,0,0,3,0.0,0.0,1,0.0,0,0,0,0,160.0,-25.0,2026-03-28T06:58:00.000Z,0,0,0,none,
2026-03-28T06:58:00.000Z,2026-03-28T06:58:15.000Z,loki,2,0,0,2,0.0,0.0,1,0.0,0,0,0,0,247.0,100.0,2026-03-28T06:58:00.000Z,0,0,0,none,
2026-03-28T06:58:00.000Z,2026-03-28T06:58:15.000Z,paymentservice,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,398.0,0.0,2026-03-28T06:58:00.000Z,0,0,0,none,
2026-03-28T06:58:00.000Z,2026-03-28T06:58:15.000Z,recommendationservice,7,0,0,7,0.0,0.0,1,0.0,0,0,0,0,216.86,0.0,2026-03-28T06:58:00.000Z,0,0,0,none,
2026-03-28T06:58:00.000Z,2026-03-28T06:58:15.000Z,shippingservice,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,103.75,0.0,2026-03-28T06:58:00.000Z,0,0,0,none,
2026-03-28T06:58:15.000Z,2026-03-28T06:58:30.000Z,adservice,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,516.25,0.0,2026-03-28T06:58:15.000Z,0,0,0,none,
2026-03-28T06:58:15.000Z,2026-03-28T06:58:30.000Z,cartservice,8,0,0,8,0.0,0.0,1,0.0,0,0,0,0,72.25,-11.1111,2026-03-28T06:58:15.000Z,0,0,0,none,
2026-03-28T06:58:15.000Z,2026-03-28T06:58:30.000Z,currencyservice,16,0,0,16,0.0,0.0,1,0.0,0,0,0,0,148.88,-5.8824,2026-03-28T06:58:15.000Z,0,0,0,none,
2026-03-28T06:58:15.000Z,2026-03-28T06:58:30.000Z,frontend,14,0,0,0,0.0,0.0,1,0.0,0,0,0,0,290.64,-12.5,2026-03-28T06:58:15.000Z,0,0,0,none,
2026-03-28T06:58:15.000Z,2026-03-28T06:58:30.000Z,loadgenerator,6,0,0,6,0.0,0.0,1,0.0,0,0,0,0,160.0,100.0,2026-03-28T06:58:15.000Z,0,0,0,none,
2026-03-28T06:58:15.000Z,2026-03-28T06:58:30.000Z,loki,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,318.0,-50.0,2026-03-28T06:58:15.000Z,0,0,0,none,
2026-03-28T06:58:15.000Z,2026-03-28T06:58:30.000Z,recommendationservice,7,0,0,7,0.0,0.0,1,0.0,0,0,0,0,216.86,0.0,2026-03-28T06:58:15.000Z,0,0,0,none,
2026-03-28T06:58:15.000Z,2026-03-28T06:58:30.000Z,shippingservice,3,0,0,3,0.0,0.0,1,0.0,0,0,0,0,103.67,-25.0,2026-03-28T06:58:15.000Z,0,0,0,none,
2026-03-28T06:58:30.000Z,2026-03-28T06:58:45.000Z,adservice,5,0,0,5,0.0,0.0,1,0.0,0,0,0,0,512.6,25.0,2026-03-28T06:58:30.000Z,0,0,0,none,
2026-03-28T06:58:30.000Z,2026-03-28T06:58:45.000Z,cartservice,6,0,0,6,0.0,0.0,1,0.0,0,0,0,0,68.0,-25.0,2026-03-28T06:58:30.000Z,0,0,0,none,
2026-03-28T06:58:30.000Z,2026-03-28T06:58:45.000Z,currencyservice,18,0,0,18,0.0,0.0,1,0.0,0,0,0,0,148.67,12.5,2026-03-28T06:58:30.000Z,0,0,0,none,
2026-03-28T06:58:30.000Z,2026-03-28T06:58:45.000Z,frontend,15,0,0,1,0.0,0.0,1,0.0,0,0,0,0,268.2,7.1429,2026-03-28T06:58:30.000Z,0,0,0,none,
2026-03-28T06:58:30.000Z,2026-03-28T06:58:45.000Z,loadgenerator,5,0,0,5,0.0,0.0,1,0.0,0,0,0,0,160.0,-16.6667,2026-03-28T06:58:30.000Z,0,0,0,none,
2026-03-28T06:58:30.000Z,2026-03-28T06:58:45.000Z,loki,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,319.0,0.0,2026-03-28T06:58:30.000Z,0,0,0,none,
2026-03-28T06:58:30.000Z,2026-03-28T06:58:45.000Z,recommendationservice,5,0,0,5,0.0,0.0,1,0.0,0,0,0,0,216.8,-28.5714,2026-03-28T06:58:30.000Z,0,0,0,none,
2026-03-28T06:58:30.000Z,2026-03-28T06:58:45.000Z,shippingservice,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,104.0,-66.6667,2026-03-28T06:58:30.000Z,0,0,0,none,
2026-03-28T06:58:45.000Z,2026-03-28T06:59:00.000Z,adservice,5,0,0,5,0.0,0.0,1,0.0,0,0,0,0,512.6,0.0,2026-03-28T06:58:45.000Z,0,0,0,none,
2026-03-28T06:58:45.000Z,2026-03-28T06:59:00.000Z,cartservice,11,0,0,11,0.0,0.0,1,0.0,0,0,0,0,77.27,83.3333,2026-03-28T06:58:45.000Z,0,0,0,none,
2026-03-28T06:58:45.000Z,2026-03-28T06:59:00.000Z,currencyservice,20,0,0,20,0.0,0.0,1,0.0,0,0,0,0,148.8,11.1111,2026-03-28T06:58:45.000Z,0,0,0,none,
2026-03-28T06:58:45.000Z,2026-03-28T06:59:00.000Z,frontend,23,0,0,0,0.0,0.0,1,0.0,0,0,0,0,284.57,53.3333,2026-03-28T06:58:45.000Z,0,0,0,none,
2026-03-28T06:58:45.000Z,2026-03-28T06:59:00.000Z,loadgenerator,2,0,0,2,0.0,0.0,1,0.0,0,0,0,0,160.0,-60.0,2026-03-28T06:58:45.000Z,0,0,0,none,
2026-03-28T06:58:45.000Z,2026-03-28T06:59:00.000Z,loki,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,319.0,0.0,2026-03-28T06:58:45.000Z,0,0,0,none,
2026-03-28T06:58:45.000Z,2026-03-28T06:59:00.000Z,recommendationservice,8,0,0,8,0.0,0.0,1,0.0,0,0,0,0,216.75,60.0,2026-03-28T06:58:45.000Z,0,0,0,none,
2026-03-28T06:58:45.000Z,2026-03-28T06:59:00.000Z,shippingservice,3,0,0,3,0.0,0.0,1,0.0,0,0,0,0,104.0,200.0,2026-03-28T06:58:45.000Z,0,0,0,none,
2026-03-28T06:59:00.000Z,2026-03-28T06:59:15.000Z,adservice,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,513.0,-20.0,2026-03-28T06:59:00.000Z,0,0,0,none,
2026-03-28T06:59:00.000Z,2026-03-28T06:59:15.000Z,cartservice,7,0,0,7,0.0,0.0,1,0.0,0,0,0,0,72.86,-36.3636,2026-03-28T06:59:00.000Z,0,0,0,none,
2026-03-28T06:59:00.000Z,2026-03-28T06:59:15.000Z,currencyservice,23,0,0,23,0.0,0.0,1,0.0,0,0,0,0,148.52,15.0,2026-03-28T06:59:00.000Z,0,0,0,none,
2026-03-28T06:59:00.000Z,2026-03-28T06:59:15.000Z,frontend,16,0,0,1,0.0,0.0,1,0.0,0,0,0,0,265.38,-30.4348,2026-03-28T06:59:00.000Z,0,0,0,none,
2026-03-28T06:59:00.000Z,2026-03-28T06:59:15.000Z,loadgenerator,2,0,0,2,0.0,0.0,1,0.0,0,0,0,0,160.0,0.0,2026-03-28T06:59:00.000Z,0,0,0,none,
2026-03-28T06:59:00.000Z,2026-03-28T06:59:15.000Z,loki,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,317.0,0.0,2026-03-28T06:59:00.000Z,0,0,0,none,
2026-03-28T06:59:00.000Z,2026-03-28T06:59:15.000Z,recommendationservice,5,0,0,5,0.0,0.0,1,0.0,0,0,0,0,213.6,-37.5,2026-03-28T06:59:00.000Z,0,0,0,none,
2026-03-28T06:59:00.000Z,2026-03-28T06:59:15.000Z,shippingservice,2,0,0,2,0.0,0.0,1,0.0,0,0,0,0,104.0,-33.3333,2026-03-28T06:59:00.000Z,0,0,0,none,
2026-03-28T06:59:15.000Z,2026-03-28T06:59:30.000Z,adservice,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,511.75,0.0,2026-03-28T06:59:15.000Z,0,0,0,none,
2026-03-28T06:59:15.000Z,2026-03-28T06:59:30.000Z,cartservice,7,0,0,7,0.0,0.0,1,0.0,0,0,0,0,68.0,0.0,2026-03-28T06:59:15.000Z,0,0,0,none,
2026-03-28T06:59:15.000Z,2026-03-28T06:59:30.000Z,currencyservice,26,0,0,26,0.0,0.0,1,0.0,0,0,0,0,148.54,13.0435,2026-03-28T06:59:15.000Z,0,0,0,none,
2026-03-28T06:59:15.000Z,2026-03-28T06:59:30.000Z,frontend,16,0,0,1,0.0,0.0,1,0.0,0,0,0,0,265.81,0.0,2026-03-28T06:59:15.000Z,0,0,0,none,
2026-03-28T06:59:15.000Z,2026-03-28T06:59:30.000Z,loadgenerator,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,160.0,100.0,2026-03-28T06:59:15.000Z,0,0,0,none,
2026-03-28T06:59:15.000Z,2026-03-28T06:59:30.000Z,loki,2,0,0,2,0.0,0.0,1,0.0,0,0,0,1,1061.5,100.0,2026-03-28T06:59:15.000Z,0,0,0,none,
2026-03-28T06:59:15.000Z,2026-03-28T06:59:30.000Z,recommendationservice,6,0,0,6,0.0,0.0,1,0.0,0,0,0,0,214.5,20.0,2026-03-28T06:59:15.000Z,0,0,0,none,
2026-03-28T06:59:15.000Z,2026-03-28T06:59:30.000Z,shippingservice,2,0,0,2,0.0,0.0,1,0.0,0,0,0,0,104.0,0.0,2026-03-28T06:59:15.000Z,0,0,0,none,
2026-03-28T06:59:30.000Z,2026-03-28T06:59:45.000Z,adservice,5,0,0,5,0.0,0.0,1,0.0,0,0,0,0,515.2,25.0,2026-03-28T06:59:30.000Z,0,0,0,none,
2026-03-28T06:59:30.000Z,2026-03-28T06:59:45.000Z,cartservice,6,0,0,6,0.0,0.0,1,0.0,0,0,0,0,68.0,-14.2857,2026-03-28T06:59:30.000Z,0,0,0,none,
2026-03-28T06:59:30.000Z,2026-03-28T06:59:45.000Z,currencyservice,16,0,0,16,0.0,0.0,1,0.0,0,0,0,0,148.75,-38.4615,2026-03-28T06:59:30.000Z,0,0,0,none,
2026-03-28T06:59:30.000Z,2026-03-28T06:59:45.000Z,frontend,14,0,0,0,0.0,0.0,1,0.0,0,0,0,0,287.64,-12.5,2026-03-28T06:59:30.000Z,0,0,0,none,
2026-03-28T06:59:30.000Z,2026-03-28T06:59:45.000Z,loadgenerator,6,0,0,6,0.0,0.0,1,0.0,0,0,0,0,160.0,50.0,2026-03-28T06:59:30.000Z,0,0,0,none,
2026-03-28T06:59:30.000Z,2026-03-28T06:59:45.000Z,loki,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,313.0,-50.0,2026-03-28T06:59:30.000Z,0,0,0,none,
2026-03-28T06:59:30.000Z,2026-03-28T06:59:45.000Z,recommendationservice,6,0,0,6,0.0,0.0,1,0.0,0,0,0,0,214.67,0.0,2026-03-28T06:59:30.000Z,0,0,0,none,
2026-03-28T06:59:30.000Z,2026-03-28T06:59:45.000Z,shippingservice,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,104.0,-50.0,2026-03-28T06:59:30.000Z,0,0,0,none,
2026-03-28T06:59:45.000Z,2026-03-28T07:00:00.000Z,adservice,3,0,0,3,0.0,0.0,1,0.0,0,0,0,0,511.67,-40.0,2026-03-28T06:59:45.000Z,0,0,0,none,
2026-03-28T06:59:45.000Z,2026-03-28T07:00:00.000Z,cartservice,6,0,0,6,0.0,0.0,1,0.0,0,0,0,0,68.0,0.0,2026-03-28T06:59:45.000Z,0,0,0,none,
2026-03-28T06:59:45.000Z,2026-03-28T07:00:00.000Z,currencyservice,30,0,0,30,0.0,0.0,1,0.0,0,0,0,0,148.4,87.5,2026-03-28T06:59:45.000Z,0,0,0,none,
2026-03-28T06:59:45.000Z,2026-03-28T07:00:00.000Z,frontend,17,0,0,1,0.0,0.0,1,0.0,0,0,0,0,262.24,21.4286,2026-03-28T06:59:45.000Z,0,0,0,none,
2026-03-28T06:59:45.000Z,2026-03-28T07:00:00.000Z,loadgenerator,3,0,0,3,0.0,0.0,1,0.0,0,0,0,0,160.0,-50.0,2026-03-28T06:59:45.000Z,0,0,0,none,
2026-03-28T06:59:45.000Z,2026-03-28T07:00:00.000Z,loki,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,317.0,0.0,2026-03-28T06:59:45.000Z,0,0,0,none,
2026-03-28T06:59:45.000Z,2026-03-28T07:00:00.000Z,recommendationservice,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,213.5,-33.3333,2026-03-28T06:59:45.000Z,0,0,0,none,
2026-03-28T06:59:45.000Z,2026-03-28T07:00:00.000Z,shippingservice,2,0,0,2,0.0,0.0,1,0.0,0,0,0,0,104.0,100.0,2026-03-28T06:59:45.000Z,0,0,0,none,
2026-03-28T07:00:00.000Z,2026-03-28T07:00:15.000Z,adservice,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,512.25,33.3333,2026-03-28T07:00:00.000Z,0,0,0,none,
2026-03-28T07:00:00.000Z,2026-03-28T07:00:15.000Z,cartservice,6,0,0,6,0.0,0.0,1,0.0,0,0,0,0,73.67,0.0,2026-03-28T07:00:00.000Z,0,0,0,none,
2026-03-28T07:00:00.000Z,2026-03-28T07:00:15.000Z,currencyservice,14,0,0,14,0.0,0.0,1,0.0,0,0,0,0,148.71,-53.3333,2026-03-28T07:00:00.000Z,0,0,0,none,
2026-03-28T07:00:00.000Z,2026-03-28T07:00:15.000Z,frontend,13,0,0,1,0.0,0.0,1,0.0,0,0,0,0,260.23,-23.5294,2026-03-28T07:00:00.000Z,0,0,0,none,
2026-03-28T07:00:00.000Z,2026-03-28T07:00:15.000Z,loadgenerator,6,0,0,6,0.0,0.0,1,0.0,0,0,0,0,160.0,100.0,2026-03-28T07:00:00.000Z,0,0,0,none,
2026-03-28T07:00:00.000Z,2026-03-28T07:00:15.000Z,loki,1,1,0,0,1.0,0.0,1,0.0,0,0,0,0,190.0,0.0,2026-03-28T07:00:00.000Z,0,0,0,none,
2026-03-28T07:00:00.000Z,2026-03-28T07:00:15.000Z,recommendationservice,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,213.25,0.0,2026-03-28T07:00:00.000Z,0,0,0,none,
2026-03-28T07:00:15.000Z,2026-03-28T07:00:30.000Z,adservice,2,0,0,2,0.0,0.0,1,0.0,0,0,0,0,514.5,-50.0,2026-03-28T07:00:15.000Z,0,0,0,none,
2026-03-28T07:00:15.000Z,2026-03-28T07:00:30.000Z,cartservice,8,0,0,8,0.0,0.0,1,0.0,0,0,0,0,72.5,33.3333,2026-03-28T07:00:15.000Z,0,0,0,none,
2026-03-28T07:00:15.000Z,2026-03-28T07:00:30.000Z,checkoutservice,3,0,0,3,0.0,0.0,1,0.0,0,0,0,0,147.67,0.0,2026-03-28T07:00:15.000Z,0,0,0,none,
2026-03-28T07:00:15.000Z,2026-03-28T07:00:30.000Z,currencyservice,22,0,0,22,0.0,0.0,1,0.0,0,0,0,0,148.55,57.1429,2026-03-28T07:00:15.000Z,0,0,0,none,
2026-03-28T07:00:15.000Z,2026-03-28T07:00:30.000Z,emailservice,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,182.0,0.0,2026-03-28T07:00:15.000Z,0,0,0,none,
2026-03-28T07:00:15.000Z,2026-03-28T07:00:30.000Z,frontend,14,0,0,1,0.0,0.0,1,0.0,0,0,0,0,282.79,7.6923,2026-03-28T07:00:15.000Z,0,0,0,none,
2026-03-28T07:00:15.000Z,2026-03-28T07:00:30.000Z,loadgenerator,2,0,0,2,0.0,0.0,1,0.0,0,0,0,0,160.0,-66.6667,2026-03-28T07:00:15.000Z,0,0,0,none,
2026-03-28T07:00:15.000Z,2026-03-28T07:00:30.000Z,loki,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,317.0,0.0,2026-03-28T07:00:15.000Z,0,0,0,none,
2026-03-28T07:00:15.000Z,2026-03-28T07:00:30.000Z,paymentservice,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,397.0,0.0,2026-03-28T07:00:15.000Z,0,0,0,none,
2026-03-28T07:00:15.000Z,2026-03-28T07:00:30.000Z,recommendationservice,5,0,0,5,0.0,0.0,1,0.0,0,0,0,0,213.8,25.0,2026-03-28T07:00:15.000Z,0,0,0,none,
2026-03-28T07:00:15.000Z,2026-03-28T07:00:30.000Z,shippingservice,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,104.25,100.0,2026-03-28T07:00:15.000Z,0,0,0,none,
2026-03-28T07:00:30.000Z,2026-03-28T07:00:45.000Z,adservice,5,0,0,5,0.0,0.0,1,0.0,0,0,0,0,511.8,150.0,2026-03-28T07:00:30.000Z,0,0,0,none,
2026-03-28T07:00:30.000Z,2026-03-28T07:00:45.000Z,cartservice,6,0,0,6,0.0,0.0,1,0.0,0,0,0,0,68.0,-25.0,2026-03-28T07:00:30.000Z,0,0,0,none,
2026-03-28T07:00:30.000Z,2026-03-28T07:00:45.000Z,currencyservice,19,0,0,19,0.0,0.0,1,0.0,0,0,0,0,148.63,-13.6364,2026-03-28T07:00:30.000Z,0,0,0,none,
2026-03-28T07:00:30.000Z,2026-03-28T07:00:45.000Z,frontend,15,0,0,1,0.0,0.0,1,0.0,0,0,0,0,264.87,7.1429,2026-03-28T07:00:30.000Z,0,0,0,none,
2026-03-28T07:00:30.000Z,2026-03-28T07:00:45.000Z,loadgenerator,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,160.0,100.0,2026-03-28T07:00:30.000Z,0,0,0,none,
2026-03-28T07:00:30.000Z,2026-03-28T07:00:45.000Z,loki,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,318.0,0.0,2026-03-28T07:00:30.000Z,0,0,0,none,
2026-03-28T07:00:30.000Z,2026-03-28T07:00:45.000Z,recommendationservice,5,0,0,5,0.0,0.0,1,0.0,0,0,0,0,215.6,0.0,2026-03-28T07:00:30.000Z,0,0,0,none,
2026-03-28T07:00:30.000Z,2026-03-28T07:00:45.000Z,shippingservice,1,0,0,1,0.0,0.0,1,0.0,0,0,0,0,104.0,-75.0,2026-03-28T07:00:30.000Z,0,0,0,none,
2026-03-28T07:00:45.000Z,2026-03-28T07:01:00.000Z,adservice,4,0,0,4,0.0,0.0,1,0.0,0,0,0,0,513.0,-20.0,2026-03-28T07:00:45.000Z,0,0,0,none,
2026-03-28T07:00:45.000Z,2026-03-28T07:01:00.000Z,cartservice,5,0,0,5,0.0,0.0,1,0.0,0,0,0,0,68.0,-16.6667,2026-03-28T07:00:45.000Z,0,0,0,none,
2026-03-28T07:00:45.000Z,2026-03-28T07:01:00.000Z,currencyservice,16,0,0,16,0.0,0.0,1,0.0,0,0,0,0,148.62,-15.7895,2026-03-28T07:00:45.000Z,0,0,0,none,
2026-03-28T07:00:45.000Z,2026-03-28T07:01:00.000Z,frontend,18,0,0,1,0.0,0.0,1,0.0,0,0,0,0,268.56,20.0,2026-03-28T07:00:45.000Z,0,0,0,none,
2026-03-28T07:00:45.000Z,2026-03-28T07:01:00.000Z,loadgenerator,8,0,0,8,0.0,0.0,1,0.0,0,0,0,0,160.0,100.0,2026-03-28T07:00:45.000Z,0,0,0,none,
